Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
38,37 Plage de la Concurrence 2,3,10,2026-07-02,14:03:55
39,39 Lycée Vieljeux,5,10,2026-07-02,14:03:55
40,40 Cité Administrative Mangin,3,10,2026-07-02,14:03:55
41,42 LEP de Rompsay,8,12,2026-07-02,14:03:55
42,43 Mairie Annexe de Villeneuve,5,8,2026-07-02,14:03:55
43,44 Centre Cial. de Villeneuve,4,8,2026-07-02,14:03:55
44,45 Parking Jean-Moulin,8,14,2026-07-02,14:03:55
45,46 Eglise de Tasdon,8,8,2026-07-02,14:03:55
46,21 Technoforum 2,5,8,2026-07-02,14:03:55
47,48 Plage des Minimes 1,3,10,2026-07-02,14:03:55
48,48 Plage des Minimes 2,1,6,2026-07-02,14:03:55
49,24 EIGSI 2,2,8,2026-07-02,14:03:55
50,51 Gymnase Universitaire 1,6,12,2026-07-02,14:03:55
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,14:03:55
52,38 Parc Franck Delmas,1,8,2026-07-02,14:03:55
53,53 Les Parcs,3,8,2026-07-02,14:03:55
54,52 Port de Pêche,4,10,2026-07-02,14:03:55
55,36 Eglise de La Genette,2,8,2026-07-02,14:03:55
56,109 P+R Simone Veil,7,14,2026-07-02,14:03:55
57,13 Médiathèque Michel Crépeau 2,0,8,2026-07-02,14:03:55
58,08 Vieux Port 2,5,14,2026-07-02,14:03:55
59,47 Institut Confucius de Chine,12,12,2026-07-02,14:03:55
60,20 Faculté de Sciences 3,5,10,2026-07-02,14:03:55
61,59 Place de Lafond,5,9,2026-07-02,14:03:55
62,03 Arsenal 2,4,8,2026-07-02,14:03:55
63,02 Quai valin 2,5,8,2026-07-02,14:03:55
64,14 Bibliothèque Universitaire 2,3,10,2026-07-02,14:03:55
65,21 Technoforum 3,7,8,2026-07-02,14:03:55
66,09 Office de Tourisme (Gabut) 2,8,10,2026-07-02,14:03:55
67,06 Maison de la Mobilité 2,6,10,2026-07-02,14:03:55
68,24 Plage des Minimes 3,0,8,2026-07-02,14:03:55
69,51 Gymnase Universitaire 2,2,8,2026-07-02,14:03:55
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-02,14:03:55
71,25 IUT 3,3,8,2026-07-02,14:03:55
72,57 Marché de la Pallice,2,8,2026-07-02,14:03:55
73,58 Digue du Bout Blanc,7,12,2026-07-02,14:03:55
74,61 Patte d'Oie,6,10,2026-07-02,14:03:55
75,62 Aquarium 2,2,10,2026-07-02,14:03:55
76,62 Aquarium 1,6,8,2026-07-02,14:03:55
77,63 08 mai 1945,7,14,2026-07-02,14:03:55
78,64 Aéroport,4,8,2026-07-02,14:03:55
79,65 Alstom,13,14,2026-07-02,14:03:55
80,66 Auberge de Jeunesse,4,10,2026-07-02,14:03:55
81,67 Beauregard,1,14,2026-07-02,14:03:55
82,68 Centre Commercial Beaulieu,5,10,2026-07-02,14:03:55
83,69 Centre social vent des lles,5,8,2026-07-02,14:03:55
84,70 Clinique de l'Atlantique,5,8,2026-07-02,14:03:55
85,71 Clos Margat,5,8,2026-07-02,14:03:55
86,72 Stade de Périgny,4,6,2026-07-02,14:03:55
87,73 Denfert Rochereau,5,8,2026-07-02,14:03:55
88,77 Gare d'Aytré,1,8,2026-07-02,14:03:55
89,56 Hôpital St Louis,3,10,2026-07-02,14:03:55
90,79 Les Corsaires,4,8,2026-07-02,14:03:55
91,80 La Pommeraie,5,8,2026-07-02,14:03:55
92,81 Lab Intech,7,10,2026-07-02,14:03:55
93,82 Lieutenant Bernier,4,8,2026-07-02,14:03:55
94,83 Lycée Hotelier,1,8,2026-07-02,14:03:55
95,84 Mairie d'Aytré,1,8,2026-07-02,14:03:55
96,85 Mairie de Lagord,3,8,2026-07-02,14:03:55
97,86 Musée Maritime,4,8,2026-07-02,14:03:55
98,87 Normandin,5,8,2026-07-02,14:03:55
99,88 Oiseaux de Mer,4,8,2026-07-02,14:03:55
100,90 Porte Royale,5,8,2026-07-02,14:03:55
