Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
65,21 Technoforum 3,4,8,2026-07-02,17:05:26
66,09 Office de Tourisme (Gabut) 2,4,10,2026-07-02,17:05:26
67,06 Maison de la Mobilité 2,0,10,2026-07-02,17:05:26
68,24 Plage des Minimes 3,2,8,2026-07-02,17:05:26
69,51 Gymnase Universitaire 2,2,8,2026-07-02,17:05:26
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-02,17:05:26
71,25 IUT 3,2,8,2026-07-02,17:05:26
72,57 Marché de la Pallice,4,8,2026-07-02,17:05:26
73,58 Digue du Bout Blanc,2,12,2026-07-02,17:05:26
74,61 Patte d'Oie,7,10,2026-07-02,17:05:26
75,62 Aquarium 2,2,10,2026-07-02,17:05:26
76,62 Aquarium 1,8,8,2026-07-02,17:05:26
77,63 08 mai 1945,5,14,2026-07-02,17:05:26
78,64 Aéroport,4,8,2026-07-02,17:05:26
79,65 Alstom,9,14,2026-07-02,17:05:26
80,66 Auberge de Jeunesse,5,10,2026-07-02,17:05:26
81,67 Beauregard,7,14,2026-07-02,17:05:26
82,68 Centre Commercial Beaulieu,2,10,2026-07-02,17:05:26
83,69 Centre social vent des lles,5,8,2026-07-02,17:05:26
84,70 Clinique de l'Atlantique,5,8,2026-07-02,17:05:26
85,71 Clos Margat,7,8,2026-07-02,17:05:26
86,72 Stade de Périgny,4,6,2026-07-02,17:05:26
87,73 Denfert Rochereau,6,8,2026-07-02,17:05:26
88,77 Gare d'Aytré,4,8,2026-07-02,17:05:26
89,56 Hôpital St Louis,6,10,2026-07-02,17:05:26
90,79 Les Corsaires,3,8,2026-07-02,17:05:26
91,80 La Pommeraie,3,8,2026-07-02,17:05:26
92,81 Lab Intech,7,10,2026-07-02,17:05:26
93,82 Lieutenant Bernier,5,8,2026-07-02,17:05:26
94,83 Lycée Hotelier,5,8,2026-07-02,17:05:26
95,84 Mairie d'Aytré,2,8,2026-07-02,17:05:26
96,85 Mairie de Lagord,3,8,2026-07-02,17:05:26
97,86 Musée Maritime,5,8,2026-07-02,17:05:26
98,87 Normandin,3,8,2026-07-02,17:05:26
99,88 Oiseaux de Mer,4,8,2026-07-02,17:05:26
100,90 Porte Royale,3,8,2026-07-02,17:05:26
