Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
84,70 Clinique de l'Atlantique,5,8,2026-07-01,16:57:59
85,71 Clos Margat,3,8,2026-07-01,16:57:59
86,72 Stade de Périgny,3,6,2026-07-01,16:57:59
87,73 Denfert Rochereau,4,8,2026-07-01,16:57:59
88,77 Gare d'Aytré,5,8,2026-07-01,16:57:59
89,56 Hôpital St Louis,8,10,2026-07-01,16:57:59
90,79 Les Corsaires,6,8,2026-07-01,16:57:59
91,80 La Pommeraie,4,8,2026-07-01,16:57:59
92,81 Lab Intech,6,10,2026-07-01,16:57:59
93,82 Lieutenant Bernier,3,8,2026-07-01,16:57:59
94,83 Lycée Hotelier,8,8,2026-07-01,16:57:59
95,84 Mairie d'Aytré,3,8,2026-07-01,16:57:59
96,85 Mairie de Lagord,2,8,2026-07-01,16:57:59
97,86 Musée Maritime,3,8,2026-07-01,16:57:59
98,87 Normandin,4,8,2026-07-01,16:57:59
99,88 Oiseaux de Mer,3,8,2026-07-01,16:57:59
100,90 Porte Royale,2,8,2026-07-01,16:57:59
