Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
42,43 Mairie Annexe de Villeneuve,5,8,2026-07-02,19:21:47
43,44 Centre Cial. de Villeneuve,4,8,2026-07-02,19:21:47
44,45 Parking Jean-Moulin,5,14,2026-07-02,19:21:47
45,46 Eglise de Tasdon,1,8,2026-07-02,19:21:47
46,21 Technoforum 2,6,8,2026-07-02,19:21:47
47,48 Plage des Minimes 1,4,10,2026-07-02,19:21:47
48,48 Plage des Minimes 2,2,6,2026-07-02,19:21:47
49,24 EIGSI 2,4,8,2026-07-02,19:21:47
50,51 Gymnase Universitaire 1,8,12,2026-07-02,19:21:47
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,19:21:47
52,38 Parc Franck Delmas,3,8,2026-07-02,19:21:47
53,53 Les Parcs,1,8,2026-07-02,19:21:47
54,52 Port de Pêche,4,10,2026-07-02,19:21:47
55,36 Eglise de La Genette,3,8,2026-07-02,19:21:47
56,109 P+R Simone Veil,8,14,2026-07-02,19:21:47
57,13 Médiathèque Michel Crépeau 2,0,8,2026-07-02,19:21:47
58,08 Vieux Port 2,14,14,2026-07-02,19:21:47
59,47 Institut Confucius de Chine,5,12,2026-07-02,19:21:47
60,20 Faculté de Sciences 3,2,10,2026-07-02,19:21:47
61,59 Place de Lafond,5,9,2026-07-02,19:21:47
62,03 Arsenal 2,2,8,2026-07-02,19:21:47
63,02 Quai valin 2,3,8,2026-07-02,19:21:47
64,14 Bibliothèque Universitaire 2,1,10,2026-07-02,19:21:47
65,21 Technoforum 3,5,8,2026-07-02,19:21:47
66,09 Office de Tourisme (Gabut) 2,4,10,2026-07-02,19:21:47
67,06 Maison de la Mobilité 2,4,10,2026-07-02,19:21:47
68,24 Plage des Minimes 3,0,8,2026-07-02,19:21:47
69,51 Gymnase Universitaire 2,2,8,2026-07-02,19:21:47
70,15 Office de tourisme (Simenon) 1,4,12,2026-07-02,19:21:47
71,25 IUT 3,1,8,2026-07-02,19:21:47
72,57 Marché de la Pallice,4,8,2026-07-02,19:21:47
73,58 Digue du Bout Blanc,8,12,2026-07-02,19:21:47
74,61 Patte d'Oie,3,10,2026-07-02,19:21:47
75,62 Aquarium 2,2,10,2026-07-02,19:21:47
76,62 Aquarium 1,5,8,2026-07-02,19:21:47
77,63 08 mai 1945,5,14,2026-07-02,19:21:47
78,64 Aéroport,5,8,2026-07-02,19:21:47
79,65 Alstom,7,14,2026-07-02,19:21:47
80,66 Auberge de Jeunesse,7,10,2026-07-02,19:21:47
81,67 Beauregard,4,14,2026-07-02,19:21:47
82,68 Centre Commercial Beaulieu,0,10,2026-07-02,19:21:47
83,69 Centre social vent des lles,3,8,2026-07-02,19:21:47
84,70 Clinique de l'Atlantique,4,8,2026-07-02,19:21:47
85,71 Clos Margat,5,8,2026-07-02,19:21:47
86,72 Stade de Périgny,4,6,2026-07-02,19:21:47
87,73 Denfert Rochereau,6,8,2026-07-02,19:21:47
88,77 Gare d'Aytré,8,8,2026-07-02,19:21:47
89,56 Hôpital St Louis,4,10,2026-07-02,19:21:47
90,79 Les Corsaires,4,8,2026-07-02,19:21:47
91,80 La Pommeraie,3,8,2026-07-02,19:21:47
92,81 Lab Intech,5,10,2026-07-02,19:21:47
93,82 Lieutenant Bernier,6,8,2026-07-02,19:21:47
94,83 Lycée Hotelier,3,8,2026-07-02,19:21:47
95,84 Mairie d'Aytré,2,8,2026-07-02,19:21:47
96,85 Mairie de Lagord,4,8,2026-07-02,19:21:47
97,86 Musée Maritime,5,8,2026-07-02,19:21:47
98,87 Normandin,8,8,2026-07-02,19:21:47
99,88 Oiseaux de Mer,5,8,2026-07-02,19:21:47
100,90 Porte Royale,4,8,2026-07-02,19:21:47
