Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
54,52 Port de Pêche,5,10,2026-07-01,18:44:15
55,36 Eglise de La Genette,4,8,2026-07-01,18:44:15
56,109 P+R Simone Veil,4,14,2026-07-01,18:44:15
57,13 Médiathèque Michel Crépeau 2,5,8,2026-07-01,18:44:15
58,08 Vieux Port 2,14,14,2026-07-01,18:44:15
59,47 Institut Confucius de Chine,2,12,2026-07-01,18:44:15
60,20 Faculté de Sciences 3,2,10,2026-07-01,18:44:15
61,59 Place de Lafond,3,9,2026-07-01,18:44:15
62,03 Arsenal 2,4,8,2026-07-01,18:44:15
63,02 Quai valin 2,0,8,2026-07-01,18:44:15
64,14 Bibliothèque Universitaire 2,2,10,2026-07-01,18:44:15
65,21 Technoforum 3,5,8,2026-07-01,18:44:15
66,09 Office de Tourisme (Gabut) 2,5,10,2026-07-01,18:44:15
67,06 Maison de la Mobilité 2,6,10,2026-07-01,18:44:15
68,24 Plage des Minimes 3,1,8,2026-07-01,18:44:15
69,51 Gymnase Universitaire 2,2,8,2026-07-01,18:44:15
70,15 Office de tourisme (Simenon) 1,9,12,2026-07-01,18:44:15
71,25 IUT 3,3,8,2026-07-01,18:44:15
72,57 Marché de la Pallice,5,8,2026-07-01,18:44:15
73,58 Digue du Bout Blanc,9,12,2026-07-01,18:44:15
74,61 Patte d'Oie,5,10,2026-07-01,18:44:15
75,62 Aquarium 2,1,10,2026-07-01,18:44:15
76,62 Aquarium 1,2,8,2026-07-01,18:44:15
77,63 08 mai 1945,1,14,2026-07-01,18:44:15
78,64 Aéroport,3,8,2026-07-01,18:44:15
79,65 Alstom,2,14,2026-07-01,18:44:15
80,66 Auberge de Jeunesse,5,10,2026-07-01,18:44:15
81,67 Beauregard,7,14,2026-07-01,18:44:15
82,68 Centre Commercial Beaulieu,8,10,2026-07-01,18:44:15
83,69 Centre social vent des lles,4,8,2026-07-01,18:44:15
84,70 Clinique de l'Atlantique,5,8,2026-07-01,18:44:15
85,71 Clos Margat,3,8,2026-07-01,18:44:15
86,72 Stade de Périgny,3,6,2026-07-01,18:44:15
87,73 Denfert Rochereau,4,8,2026-07-01,18:44:15
88,77 Gare d'Aytré,8,8,2026-07-01,18:44:15
89,56 Hôpital St Louis,5,10,2026-07-01,18:44:15
90,79 Les Corsaires,4,8,2026-07-01,18:44:15
91,80 La Pommeraie,5,8,2026-07-01,18:44:15
92,81 Lab Intech,4,10,2026-07-01,18:44:15
93,82 Lieutenant Bernier,2,8,2026-07-01,18:44:15
94,83 Lycée Hotelier,1,8,2026-07-01,18:44:15
95,84 Mairie d'Aytré,2,8,2026-07-01,18:44:15
96,85 Mairie de Lagord,2,8,2026-07-01,18:44:15
97,86 Musée Maritime,2,8,2026-07-01,18:44:15
98,87 Normandin,4,8,2026-07-01,18:44:15
99,88 Oiseaux de Mer,4,8,2026-07-01,18:44:15
100,90 Porte Royale,5,8,2026-07-01,18:44:15
