Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
33,31 Mairie Annexe de Mireuil,4,10,2026-07-03,10:42:23
34,32 Place St Maurice,5,10,2026-07-03,10:42:23
35,33 Marché de Port Neuf,5,8,2026-07-03,10:42:23
36,34 Maison de l'Emploi,4,8,2026-07-03,10:42:23
37,37 Plage de la Concurrence 1,5,10,2026-07-03,10:42:23
38,37 Plage de la Concurrence 2,3,10,2026-07-03,10:42:23
39,39 Lycée Vieljeux,5,10,2026-07-03,10:42:23
40,40 Cité Administrative Mangin,5,10,2026-07-03,10:42:23
41,42 LEP de Rompsay,7,12,2026-07-03,10:42:23
42,43 Mairie Annexe de Villeneuve,4,8,2026-07-03,10:42:23
43,44 Centre Cial. de Villeneuve,3,8,2026-07-03,10:42:23
44,45 Parking Jean-Moulin,8,14,2026-07-03,10:42:23
45,46 Eglise de Tasdon,4,8,2026-07-03,10:42:23
46,21 Technoforum 2,0,8,2026-07-03,10:42:23
47,48 Plage des Minimes 1,4,10,2026-07-03,10:42:23
48,48 Plage des Minimes 2,2,6,2026-07-03,10:42:23
49,24 EIGSI 2,4,8,2026-07-03,10:42:23
50,51 Gymnase Universitaire 1,7,12,2026-07-03,10:42:23
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-03,10:42:23
52,38 Parc Franck Delmas,5,8,2026-07-03,10:42:23
53,53 Les Parcs,2,8,2026-07-03,10:42:23
54,52 Port de Pêche,4,10,2026-07-03,10:42:23
55,36 Eglise de La Genette,3,8,2026-07-03,10:42:23
56,109 P+R Simone Veil,9,14,2026-07-03,10:42:23
57,13 Médiathèque Michel Crépeau 2,3,8,2026-07-03,10:42:23
58,08 Vieux Port 2,10,14,2026-07-03,10:42:23
59,47 Institut Confucius de Chine,4,12,2026-07-03,10:42:23
60,20 Faculté de Sciences 3,6,10,2026-07-03,10:42:23
61,59 Place de Lafond,2,9,2026-07-03,10:42:23
62,03 Arsenal 2,3,8,2026-07-03,10:42:23
63,02 Quai valin 2,4,8,2026-07-03,10:42:23
64,14 Bibliothèque Universitaire 2,6,10,2026-07-03,10:42:23
65,21 Technoforum 3,4,8,2026-07-03,10:42:23
66,09 Office de Tourisme (Gabut) 2,5,10,2026-07-03,10:42:23
67,06 Maison de la Mobilité 2,2,10,2026-07-03,10:42:23
68,24 Plage des Minimes 3,0,8,2026-07-03,10:42:23
69,51 Gymnase Universitaire 2,1,8,2026-07-03,10:42:23
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-03,10:42:23
71,25 IUT 3,4,8,2026-07-03,10:42:23
72,57 Marché de la Pallice,2,8,2026-07-03,10:42:23
73,58 Digue du Bout Blanc,10,12,2026-07-03,10:42:23
74,61 Patte d'Oie,4,10,2026-07-03,10:42:23
75,62 Aquarium 2,4,10,2026-07-03,10:42:23
76,62 Aquarium 1,4,8,2026-07-03,10:42:23
77,63 08 mai 1945,6,14,2026-07-03,10:42:23
78,64 Aéroport,3,8,2026-07-03,10:42:23
79,65 Alstom,8,14,2026-07-03,10:42:23
80,66 Auberge de Jeunesse,2,10,2026-07-03,10:42:23
81,67 Beauregard,8,14,2026-07-03,10:42:23
82,68 Centre Commercial Beaulieu,4,10,2026-07-03,10:42:23
83,69 Centre social vent des lles,5,8,2026-07-03,10:42:23
84,70 Clinique de l'Atlantique,5,8,2026-07-03,10:42:23
85,71 Clos Margat,4,8,2026-07-03,10:42:23
86,72 Stade de Périgny,5,6,2026-07-03,10:42:23
87,73 Denfert Rochereau,5,8,2026-07-03,10:42:23
88,77 Gare d'Aytré,4,8,2026-07-03,10:42:23
89,56 Hôpital St Louis,3,10,2026-07-03,10:42:23
90,79 Les Corsaires,2,8,2026-07-03,10:42:23
91,80 La Pommeraie,4,8,2026-07-03,10:42:23
92,81 Lab Intech,7,10,2026-07-03,10:42:23
93,82 Lieutenant Bernier,5,8,2026-07-03,10:42:23
94,83 Lycée Hotelier,5,8,2026-07-03,10:42:23
95,84 Mairie d'Aytré,7,8,2026-07-03,10:42:23
96,85 Mairie de Lagord,5,8,2026-07-03,10:42:23
97,86 Musée Maritime,2,8,2026-07-03,10:42:23
98,87 Normandin,5,8,2026-07-03,10:42:23
99,88 Oiseaux de Mer,3,8,2026-07-03,10:42:23
100,90 Porte Royale,6,8,2026-07-03,10:42:23
