Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
59,47 Institut Confucius de Chine,7,12,2026-07-02,13:33:06
60,20 Faculté de Sciences 3,5,10,2026-07-02,13:33:06
61,59 Place de Lafond,2,9,2026-07-02,13:33:06
62,03 Arsenal 2,4,8,2026-07-02,13:33:06
63,02 Quai valin 2,6,8,2026-07-02,13:33:06
64,14 Bibliothèque Universitaire 2,3,10,2026-07-02,13:33:06
65,21 Technoforum 3,4,8,2026-07-02,13:33:06
66,09 Office de Tourisme (Gabut) 2,8,10,2026-07-02,13:33:06
67,06 Maison de la Mobilité 2,5,10,2026-07-02,13:33:06
68,24 Plage des Minimes 3,0,8,2026-07-02,13:33:06
69,51 Gymnase Universitaire 2,2,8,2026-07-02,13:33:06
70,15 Office de tourisme (Simenon) 1,4,12,2026-07-02,13:33:06
71,25 IUT 3,3,8,2026-07-02,13:33:06
72,57 Marché de la Pallice,2,8,2026-07-02,13:33:06
73,58 Digue du Bout Blanc,6,12,2026-07-02,13:33:06
74,61 Patte d'Oie,6,10,2026-07-02,13:33:06
75,62 Aquarium 2,2,10,2026-07-02,13:33:06
76,62 Aquarium 1,6,8,2026-07-02,13:33:06
77,63 08 mai 1945,7,14,2026-07-02,13:33:06
78,64 Aéroport,4,8,2026-07-02,13:33:06
79,65 Alstom,13,14,2026-07-02,13:33:06
80,66 Auberge de Jeunesse,4,10,2026-07-02,13:33:06
81,67 Beauregard,3,14,2026-07-02,13:33:06
82,68 Centre Commercial Beaulieu,5,10,2026-07-02,13:33:06
83,69 Centre social vent des lles,5,8,2026-07-02,13:33:06
84,70 Clinique de l'Atlantique,5,8,2026-07-02,13:33:06
85,71 Clos Margat,5,8,2026-07-02,13:33:06
86,72 Stade de Périgny,4,6,2026-07-02,13:33:06
87,73 Denfert Rochereau,5,8,2026-07-02,13:33:06
88,77 Gare d'Aytré,1,8,2026-07-02,13:33:06
89,56 Hôpital St Louis,3,10,2026-07-02,13:33:06
90,79 Les Corsaires,4,8,2026-07-02,13:33:06
91,80 La Pommeraie,5,8,2026-07-02,13:33:06
92,81 Lab Intech,7,10,2026-07-02,13:33:06
93,82 Lieutenant Bernier,5,8,2026-07-02,13:33:06
94,83 Lycée Hotelier,1,8,2026-07-02,13:33:06
95,84 Mairie d'Aytré,2,8,2026-07-02,13:33:06
96,85 Mairie de Lagord,3,8,2026-07-02,13:33:06
97,86 Musée Maritime,4,8,2026-07-02,13:33:06
98,87 Normandin,5,8,2026-07-02,13:33:06
99,88 Oiseaux de Mer,4,8,2026-07-02,13:33:06
100,90 Porte Royale,4,8,2026-07-02,13:33:06
