Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
50,51 Gymnase Universitaire 1,8,12,2026-07-01,19:44:46
51,102 Centre Aquatique de Châtelaillon,7,12,2026-07-01,19:44:46
52,38 Parc Franck Delmas,3,8,2026-07-01,19:44:46
53,53 Les Parcs,8,8,2026-07-01,19:44:46
54,52 Port de Pêche,5,10,2026-07-01,19:44:46
55,36 Eglise de La Genette,4,8,2026-07-01,19:44:46
56,109 P+R Simone Veil,4,14,2026-07-01,19:44:46
57,13 Médiathèque Michel Crépeau 2,5,8,2026-07-01,19:44:46
58,08 Vieux Port 2,14,14,2026-07-01,19:44:46
59,47 Institut Confucius de Chine,2,12,2026-07-01,19:44:46
60,20 Faculté de Sciences 3,3,10,2026-07-01,19:44:46
61,59 Place de Lafond,5,9,2026-07-01,19:44:46
62,03 Arsenal 2,3,8,2026-07-01,19:44:46
63,02 Quai valin 2,3,8,2026-07-01,19:44:46
64,14 Bibliothèque Universitaire 2,1,10,2026-07-01,19:44:46
65,21 Technoforum 3,4,8,2026-07-01,19:44:46
66,09 Office de Tourisme (Gabut) 2,6,10,2026-07-01,19:44:46
67,06 Maison de la Mobilité 2,5,10,2026-07-01,19:44:46
68,24 Plage des Minimes 3,1,8,2026-07-01,19:44:46
69,51 Gymnase Universitaire 2,2,8,2026-07-01,19:44:46
70,15 Office de tourisme (Simenon) 1,4,12,2026-07-01,19:44:46
71,25 IUT 3,3,8,2026-07-01,19:44:46
72,57 Marché de la Pallice,4,8,2026-07-01,19:44:46
73,58 Digue du Bout Blanc,12,12,2026-07-01,19:44:46
74,61 Patte d'Oie,7,10,2026-07-01,19:44:46
75,62 Aquarium 2,1,10,2026-07-01,19:44:46
76,62 Aquarium 1,2,8,2026-07-01,19:44:46
77,63 08 mai 1945,6,14,2026-07-01,19:44:46
78,64 Aéroport,3,8,2026-07-01,19:44:46
79,65 Alstom,3,14,2026-07-01,19:44:46
80,66 Auberge de Jeunesse,10,10,2026-07-01,19:44:46
81,67 Beauregard,8,14,2026-07-01,19:44:46
82,68 Centre Commercial Beaulieu,6,10,2026-07-01,19:44:46
83,69 Centre social vent des lles,4,8,2026-07-01,19:44:46
84,70 Clinique de l'Atlantique,5,8,2026-07-01,19:44:46
85,71 Clos Margat,4,8,2026-07-01,19:44:46
86,72 Stade de Périgny,3,6,2026-07-01,19:44:46
87,73 Denfert Rochereau,4,8,2026-07-01,19:44:46
88,77 Gare d'Aytré,4,8,2026-07-01,19:44:46
89,56 Hôpital St Louis,4,10,2026-07-01,19:44:46
90,79 Les Corsaires,4,8,2026-07-01,19:44:46
91,80 La Pommeraie,5,8,2026-07-01,19:44:46
92,81 Lab Intech,3,10,2026-07-01,19:44:46
93,82 Lieutenant Bernier,5,8,2026-07-01,19:44:46
94,83 Lycée Hotelier,0,8,2026-07-01,19:44:46
95,84 Mairie d'Aytré,2,8,2026-07-01,19:44:46
96,85 Mairie de Lagord,2,8,2026-07-01,19:44:46
97,86 Musée Maritime,2,8,2026-07-01,19:44:46
98,87 Normandin,4,8,2026-07-01,19:44:46
99,88 Oiseaux de Mer,3,8,2026-07-01,19:44:46
100,90 Porte Royale,4,8,2026-07-01,19:44:46
