Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
53,53 Les Parcs,7,8,2026-07-01,21:26:06
54,52 Port de Pêche,5,10,2026-07-01,21:26:06
55,36 Eglise de La Genette,4,8,2026-07-01,21:26:06
56,109 P+R Simone Veil,4,14,2026-07-01,21:26:06
57,13 Médiathèque Michel Crépeau 2,1,8,2026-07-01,21:26:06
58,08 Vieux Port 2,14,14,2026-07-01,21:26:06
59,47 Institut Confucius de Chine,5,12,2026-07-01,21:26:06
60,20 Faculté de Sciences 3,3,10,2026-07-01,21:26:06
61,59 Place de Lafond,4,9,2026-07-01,21:26:06
62,03 Arsenal 2,3,8,2026-07-01,21:26:06
63,02 Quai valin 2,7,8,2026-07-01,21:26:06
64,14 Bibliothèque Universitaire 2,0,10,2026-07-01,21:26:06
65,21 Technoforum 3,3,8,2026-07-01,21:26:06
66,09 Office de Tourisme (Gabut) 2,6,10,2026-07-01,21:26:06
67,06 Maison de la Mobilité 2,4,10,2026-07-01,21:26:06
68,24 Plage des Minimes 3,0,8,2026-07-01,21:26:06
69,51 Gymnase Universitaire 2,2,8,2026-07-01,21:26:06
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-01,21:26:06
71,25 IUT 3,0,8,2026-07-01,21:26:06
72,57 Marché de la Pallice,4,8,2026-07-01,21:26:06
73,58 Digue du Bout Blanc,11,12,2026-07-01,21:26:06
74,61 Patte d'Oie,6,10,2026-07-01,21:26:06
75,62 Aquarium 2,1,10,2026-07-01,21:26:06
76,62 Aquarium 1,2,8,2026-07-01,21:26:06
77,63 08 mai 1945,7,14,2026-07-01,21:26:06
78,64 Aéroport,3,8,2026-07-01,21:26:06
79,65 Alstom,2,14,2026-07-01,21:26:06
80,66 Auberge de Jeunesse,8,10,2026-07-01,21:26:06
81,67 Beauregard,8,14,2026-07-01,21:26:06
82,68 Centre Commercial Beaulieu,5,10,2026-07-01,21:26:06
83,69 Centre social vent des lles,4,8,2026-07-01,21:26:06
84,70 Clinique de l'Atlantique,5,8,2026-07-01,21:26:06
85,71 Clos Margat,4,8,2026-07-01,21:26:06
86,72 Stade de Périgny,3,6,2026-07-01,21:26:06
87,73 Denfert Rochereau,7,8,2026-07-01,21:26:06
88,77 Gare d'Aytré,4,8,2026-07-01,21:26:06
89,56 Hôpital St Louis,3,10,2026-07-01,21:26:06
90,79 Les Corsaires,6,8,2026-07-01,21:26:06
91,80 La Pommeraie,5,8,2026-07-01,21:26:06
92,81 Lab Intech,3,10,2026-07-01,21:26:06
93,82 Lieutenant Bernier,5,8,2026-07-01,21:26:06
94,83 Lycée Hotelier,4,8,2026-07-01,21:26:06
95,84 Mairie d'Aytré,2,8,2026-07-01,21:26:06
96,85 Mairie de Lagord,2,8,2026-07-01,21:26:06
97,86 Musée Maritime,2,8,2026-07-01,21:26:06
98,87 Normandin,3,8,2026-07-01,21:26:06
99,88 Oiseaux de Mer,4,8,2026-07-01,21:26:06
100,90 Porte Royale,4,8,2026-07-01,21:26:06
