Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
53,53 Les Parcs,5,8,2026-07-02,09:10:54
54,52 Port de Pêche,4,10,2026-07-02,09:10:54
55,36 Eglise de La Genette,2,8,2026-07-02,09:10:54
56,109 P+R Simone Veil,5,14,2026-07-02,09:10:54
57,13 Médiathèque Michel Crépeau 2,4,8,2026-07-02,09:10:54
58,08 Vieux Port 2,1,14,2026-07-02,09:10:54
59,47 Institut Confucius de Chine,5,12,2026-07-02,09:10:54
60,20 Faculté de Sciences 3,7,10,2026-07-02,09:10:54
61,59 Place de Lafond,5,9,2026-07-02,09:10:54
62,03 Arsenal 2,3,8,2026-07-02,09:10:54
63,02 Quai valin 2,3,8,2026-07-02,09:10:54
64,14 Bibliothèque Universitaire 2,2,10,2026-07-02,09:10:54
65,21 Technoforum 3,5,8,2026-07-02,09:10:54
66,09 Office de Tourisme (Gabut) 2,4,10,2026-07-02,09:10:54
67,06 Maison de la Mobilité 2,2,10,2026-07-02,09:10:54
68,24 Plage des Minimes 3,0,8,2026-07-02,09:10:54
69,51 Gymnase Universitaire 2,3,8,2026-07-02,09:10:54
70,15 Office de tourisme (Simenon) 1,3,12,2026-07-02,09:10:54
71,25 IUT 3,2,8,2026-07-02,09:10:54
72,57 Marché de la Pallice,4,8,2026-07-02,09:10:54
73,58 Digue du Bout Blanc,7,12,2026-07-02,09:10:54
74,61 Patte d'Oie,6,10,2026-07-02,09:10:54
75,62 Aquarium 2,0,10,2026-07-02,09:10:54
76,62 Aquarium 1,6,8,2026-07-02,09:10:54
77,63 08 mai 1945,8,14,2026-07-02,09:10:54
78,64 Aéroport,3,8,2026-07-02,09:10:54
79,65 Alstom,10,14,2026-07-02,09:10:54
80,66 Auberge de Jeunesse,4,10,2026-07-02,09:10:54
81,67 Beauregard,5,14,2026-07-02,09:10:54
82,68 Centre Commercial Beaulieu,4,10,2026-07-02,09:10:54
83,69 Centre social vent des lles,5,8,2026-07-02,09:10:54
84,70 Clinique de l'Atlantique,5,8,2026-07-02,09:10:54
85,71 Clos Margat,3,8,2026-07-02,09:10:54
86,72 Stade de Périgny,4,6,2026-07-02,09:10:54
87,73 Denfert Rochereau,4,8,2026-07-02,09:10:54
88,77 Gare d'Aytré,3,8,2026-07-02,09:10:54
89,56 Hôpital St Louis,3,10,2026-07-02,09:10:54
90,79 Les Corsaires,4,8,2026-07-02,09:10:54
91,80 La Pommeraie,5,8,2026-07-02,09:10:54
92,81 Lab Intech,6,10,2026-07-02,09:10:54
93,82 Lieutenant Bernier,4,8,2026-07-02,09:10:54
94,83 Lycée Hotelier,4,8,2026-07-02,09:10:54
95,84 Mairie d'Aytré,3,8,2026-07-02,09:10:54
96,85 Mairie de Lagord,3,8,2026-07-02,09:10:54
97,86 Musée Maritime,5,8,2026-07-02,09:10:54
98,87 Normandin,5,8,2026-07-02,09:10:54
99,88 Oiseaux de Mer,4,8,2026-07-02,09:10:54
100,90 Porte Royale,5,8,2026-07-02,09:10:54
