Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
49,24 EIGSI 2,3,8,2026-07-02,18:51:30
50,51 Gymnase Universitaire 1,7,12,2026-07-02,18:51:30
51,102 Centre Aquatique de Châtelaillon,6,12,2026-07-02,18:51:30
52,38 Parc Franck Delmas,6,8,2026-07-02,18:51:30
53,53 Les Parcs,2,8,2026-07-02,18:51:30
54,52 Port de Pêche,4,10,2026-07-02,18:51:30
55,36 Eglise de La Genette,2,8,2026-07-02,18:51:30
56,109 P+R Simone Veil,8,14,2026-07-02,18:51:30
57,13 Médiathèque Michel Crépeau 2,0,8,2026-07-02,18:51:30
58,08 Vieux Port 2,11,14,2026-07-02,18:51:30
59,47 Institut Confucius de Chine,7,12,2026-07-02,18:51:30
60,20 Faculté de Sciences 3,2,10,2026-07-02,18:51:30
61,59 Place de Lafond,6,9,2026-07-02,18:51:30
62,03 Arsenal 2,3,8,2026-07-02,18:51:30
63,02 Quai valin 2,4,8,2026-07-02,18:51:30
64,14 Bibliothèque Universitaire 2,2,10,2026-07-02,18:51:30
65,21 Technoforum 3,5,8,2026-07-02,18:51:30
66,09 Office de Tourisme (Gabut) 2,4,10,2026-07-02,18:51:30
67,06 Maison de la Mobilité 2,4,10,2026-07-02,18:51:30
68,24 Plage des Minimes 3,0,8,2026-07-02,18:51:30
69,51 Gymnase Universitaire 2,2,8,2026-07-02,18:51:30
70,15 Office de tourisme (Simenon) 1,5,12,2026-07-02,18:51:30
71,25 IUT 3,1,8,2026-07-02,18:51:30
72,57 Marché de la Pallice,4,8,2026-07-02,18:51:30
73,58 Digue du Bout Blanc,5,12,2026-07-02,18:51:30
74,61 Patte d'Oie,3,10,2026-07-02,18:51:30
75,62 Aquarium 2,2,10,2026-07-02,18:51:30
76,62 Aquarium 1,5,8,2026-07-02,18:51:30
77,63 08 mai 1945,5,14,2026-07-02,18:51:30
78,64 Aéroport,5,8,2026-07-02,18:51:30
79,65 Alstom,8,14,2026-07-02,18:51:30
80,66 Auberge de Jeunesse,8,10,2026-07-02,18:51:30
81,67 Beauregard,5,14,2026-07-02,18:51:30
82,68 Centre Commercial Beaulieu,3,10,2026-07-02,18:51:30
83,69 Centre social vent des lles,3,8,2026-07-02,18:51:30
84,70 Clinique de l'Atlantique,4,8,2026-07-02,18:51:30
85,71 Clos Margat,5,8,2026-07-02,18:51:30
86,72 Stade de Périgny,4,6,2026-07-02,18:51:30
87,73 Denfert Rochereau,5,8,2026-07-02,18:51:30
88,77 Gare d'Aytré,7,8,2026-07-02,18:51:30
89,56 Hôpital St Louis,4,10,2026-07-02,18:51:30
90,79 Les Corsaires,1,8,2026-07-02,18:51:30
91,80 La Pommeraie,3,8,2026-07-02,18:51:30
92,81 Lab Intech,5,10,2026-07-02,18:51:30
93,82 Lieutenant Bernier,5,8,2026-07-02,18:51:30
94,83 Lycée Hotelier,2,8,2026-07-02,18:51:30
95,84 Mairie d'Aytré,2,8,2026-07-02,18:51:30
96,85 Mairie de Lagord,4,8,2026-07-02,18:51:30
97,86 Musée Maritime,4,8,2026-07-02,18:51:30
98,87 Normandin,5,8,2026-07-02,18:51:30
99,88 Oiseaux de Mer,5,8,2026-07-02,18:51:30
100,90 Porte Royale,8,8,2026-07-02,18:51:30
