Id,station_nom,velos_disponibles,nombre_emplacements,timecode jour,timecode heure
86,72 Stade de Périgny,3,6,2026-07-01,16:12:36
87,73 Denfert Rochereau,4,8,2026-07-01,16:12:36
88,77 Gare d'Aytré,2,8,2026-07-01,16:12:36
89,56 Hôpital St Louis,8,10,2026-07-01,16:12:36
90,79 Les Corsaires,5,8,2026-07-01,16:12:36
91,80 La Pommeraie,4,8,2026-07-01,16:12:36
92,81 Lab Intech,5,10,2026-07-01,16:12:36
93,82 Lieutenant Bernier,2,8,2026-07-01,16:12:36
94,83 Lycée Hotelier,5,8,2026-07-01,16:12:36
95,84 Mairie d'Aytré,3,8,2026-07-01,16:12:36
96,85 Mairie de Lagord,2,8,2026-07-01,16:12:36
97,86 Musée Maritime,4,8,2026-07-01,16:12:36
98,87 Normandin,4,8,2026-07-01,16:12:36
99,88 Oiseaux de Mer,3,8,2026-07-01,16:12:36
100,90 Porte Royale,4,8,2026-07-01,16:12:36
